state,account_length,area_code,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan,voice_mail_plan,outcome
36.0,?,510.0,3956.0,27.0,2.6,113.0,0.44,254.0,102.0,21.59,242.7,156.0,10.92,9.2,5.0,2.48,3.0,0.0,1.0,0
50.0,142.0,408.0,2754.0,34.0,219.5,85.0,37.32,144.0,120.0,12.24,258.2,84.0,11.62,?,?,1.89,1.0,0.0,1.0,0
?,78.0,415.0,?,0.0,130.8,64.0,22.24,223.7,116.0,19.01,227.8,?,10.25,10.0,5.0,2.7,1.0,0.0,0.0,0
1.0,98.0,510.0,?,0.0,171.9,77.0,29.22,?,90.0,20.0,140.3,125.0,6.31,14.6,4.0,?,2.0,0.0,0.0,0
8.0,108.0,510.0,2002.0,0.0,169.6,99.0,28.83,264.1,87.0,22.45,206.3,?,9.28,9.3,4.0,2.51,0.0,0.0,0.0,0
7.0,151.0,415.0,3087.0,27.0,154.4,141.0,26.25,210.6,109.0,17.9,167.9,109.0,7.56,7.8,3.0,2.11,3.0,0.0,1.0,0
7.0,45.0,415.0,2962.0,0.0,96.1,103.0,16.34,246.8,134.0,20.98,229.7,92.0,10.34,9.7,4.0,2.62,1.0,0.0,0.0,0
8.0,62.0,408.0,2615.0,0.0,182.3,101.0,30.99,328.2,93.0,27.9,245.0,?,11.03,11.2,1.0,3.02,2.0,0.0,0.0,0
44.0,201.0,510.0,2417.0,0.0,?,72.0,36.16,225.2,90.0,19.14,195.1,99.0,8.78,7.0,6.0,1.89,1.0,0.0,0.0,0
?,?,510.0,3127.0,0.0,?,?,29.27,214.9,123.0,18.27,184.3,90.0,8.29,11.1,6.0,?,3.0,0.0,0.0,0
6.0,74.0,?,2942.0,0.0,157.1,95.0,26.71,213.1,36.0,18.11,280.4,?,12.62,7.6,3.0,2.05,2.0,0.0,0.0,0
27.0,76.0,510.0,4964.0,0.0,165.7,94.0,28.17,257.4,80.0,21.88,170.8,114.0,?,10.0,4.0,2.7,1.0,0.0,0.0,0
20.0,116.0,408.0,?,0.0,254.6,107.0,43.28,249.4,89.0,21.2,229.6,77.0,10.33,9.0,18.0,2.43,2.0,0.0,0.0,1
2.0,54.0,415.0,3585.0,39.0,206.9,143.0,35.17,127.8,?,10.86,?,120.0,?,9.2,1.0,2.48,?,0.0,1.0,0
?,141.0,408.0,4691.0,?,301.4,87.0,51.24,269.2,111.0,22.88,?,95.0,6.69,?,5.0,3.89,0.0,0.0,0.0,1
15.0,84.0,510.0,4150.0,0.0,233.9,76.0,39.76,153.2,96.0,13.02,228.0,82.0,10.26,?,5.0,3.46,?,0.0,0.0,0
30.0,56.0,415.0,3233.0,24.0,121.7,87.0,20.69,184.0,76.0,15.64,266.6,98.0,12.0,12.7,3.0,3.43,1.0,0.0,1.0,0
41.0,93.0,415.0,291.0,0.0,176.1,103.0,29.94,199.7,130.0,16.97,263.9,96.0,11.88,?,6.0,?,?,0.0,0.0,0
13.0,31.0,415.0,3231.0,0.0,177.3,129.0,30.14,152.8,105.0,12.99,162.9,92.0,7.33,5.1,?,1.38,0.0,0.0,0.0,0
7.0,19.0,415.0,167.0,0.0,184.5,131.0,31.37,?,?,17.11,188.9,114.0,8.5,13.1,10.0,?,1.0,?,0.0,0
40.0,183.0,415.0,?,31.0,211.9,126.0,36.02,224.3,125.0,19.07,226.2,125.0,10.18,13.8,2.0,3.73,1.0,0.0,1.0,0
8.0,129.0,408.0,1833.0,?,161.3,122.0,27.42,220.6,95.0,18.75,224.7,104.0,10.11,9.6,3.0,2.59,1.0,?,0.0,0
34.0,93.0,408.0,3011.0,?,?,103.0,?,243.6,?,20.71,172.4,111.0,?,7.0,5.0,1.89,4.0,0.0,0.0,0
50.0,80.0,510.0,?,?,101.1,121.0,17.19,263.2,110.0,22.37,?,74.0,6.2,?,5.0,1.97,0.0,?,0.0,0
34.0,11.0,?,3863.0,0.0,143.4,130.0,24.38,289.4,50.0,24.6,194.0,100.0,8.73,9.7,6.0,?,2.0,0.0,0.0,0
36.0,109.0,415.0,4500.0,0.0,166.5,101.0,28.31,268.4,119.0,22.81,126.2,112.0,5.68,?,3.0,2.75,?,1.0,?,0
25.0,193.0,415.0,87.0,0.0,170.9,124.0,29.05,?,95.0,11.25,112.9,89.0,5.08,?,3.0,3.13,1.0,0.0,?,0
21.0,131.0,?,1387.0,26.0,292.9,101.0,49.79,199.7,97.0,16.97,255.3,127.0,11.49,13.8,7.0,3.73,4.0,1.0,1.0,1
41.0,72.0,415.0,274.0,38.0,84.3,116.0,14.33,267.2,127.0,22.71,167.7,75.0,7.55,8.3,6.0,2.24,4.0,0.0,1.0,1
40.0,105.0,408.0,470.0,0.0,274.0,156.0,46.58,263.0,69.0,22.36,195.9,93.0,8.82,11.3,3.0,3.05,?,1.0,0.0,1
44.0,51.0,408.0,4191.0,0.0,?,80.0,?,236.1,57.0,?,187.6,99.0,8.44,8.8,4.0,2.38,2.0,0.0,1.0,0
26.0,78.0,510.0,1279.0,0.0,185.8,102.0,31.59,251.6,88.0,21.39,202.8,86.0,9.13,?,6.0,3.59,2.0,0.0,0.0,0
16.0,123.0,415.0,224.0,0.0,163.1,119.0,27.73,249.4,51.0,21.2,168.2,77.0,7.57,9.0,10.0,2.43,1.0,0.0,0.0,0
16.0,166.0,415.0,389.0,28.0,175.8,126.0,29.89,253.6,76.0,21.56,128.5,?,5.78,11.4,5.0,3.08,?,1.0,1.0,0
5.0,139.0,415.0,2128.0,0.0,138.1,103.0,23.48,164.5,100.0,13.98,134.9,63.0,6.07,8.3,2.0,2.24,1.0,0.0,0.0,0
15.0,108.0,415.0,1619.0,?,?,101.0,34.19,170.7,86.0,14.51,237.4,113.0,?,11.6,3.0,3.13,3.0,0.0,0.0,0
2.0,?,415.0,4256.0,23.0,?,73.0,35.65,183.6,63.0,15.61,205.5,?,9.25,7.1,3.0,1.92,2.0,0.0,1.0,0
33.0,116.0,408.0,1721.0,?,110.9,?,18.85,213.4,82.0,18.14,186.2,116.0,8.38,7.9,2.0,2.13,2.0,0.0,0.0,0
44.0,93.0,415.0,489.0,0.0,174.1,127.0,29.6,176.8,73.0,15.03,240.0,111.0,10.8,10.7,3.0,2.89,0.0,0.0,0.0,0
7.0,148.0,415.0,120.0,0.0,202.0,102.0,34.34,?,128.0,?,261.3,90.0,11.76,10.9,3.0,?,1.0,0.0,0.0,0
23.0,100.0,415.0,3741.0,0.0,159.9,94.0,27.18,179.9,95.0,15.29,154.4,102.0,6.95,11.6,2.0,3.13,2.0,1.0,0.0,1
32.0,147.0,510.0,4622.0,0.0,248.6,83.0,?,148.9,85.0,12.66,172.5,109.0,7.76,8.0,4.0,?,?,0.0,?,0
?,49.0,?,196.0,28.0,214.4,78.0,36.45,235.2,100.0,19.99,206.2,107.0,9.28,8.0,13.0,2.16,3.0,0.0,?,0
17.0,?,510.0,1120.0,33.0,88.8,104.0,15.1,109.6,94.0,9.32,172.7,107.0,7.77,7.1,?,1.92,3.0,0.0,1.0,0
20.0,63.0,415.0,1037.0,25.0,230.3,82.0,39.15,165.6,96.0,14.08,227.7,?,10.25,9.0,2.0,2.43,1.0,0.0,1.0,0
?,118.0,415.0,2698.0,0.0,77.6,113.0,13.19,126.9,75.0,10.79,191.0,79.0,8.59,14.9,4.0,?,1.0,?,0.0,0
24.0,131.0,415.0,4644.0,0.0,201.1,141.0,34.19,216.5,93.0,18.4,217.4,132.0,9.78,11.5,4.0,3.11,1.0,?,0.0,0
39.0,125.0,408.0,4360.0,0.0,113.0,108.0,19.21,169.2,107.0,14.38,156.6,61.0,7.05,9.2,?,2.48,2.0,0.0,0.0,1
3.0,73.0,415.0,30.0,0.0,175.4,130.0,29.82,?,105.0,21.09,122.4,85.0,5.51,12.2,4.0,3.29,0.0,?,?,0
23.0,92.0,?,908.0,0.0,?,105.0,36.11,224.6,118.0,19.09,221.3,105.0,9.96,9.0,4.0,2.43,1.0,0.0,0.0,0
18.0,9.0,415.0,4350.0,39.0,214.1,?,36.4,169.2,115.0,?,189.7,117.0,8.54,10.1,3.0,2.73,?,0.0,1.0,0
18.0,115.0,415.0,3074.0,26.0,170.5,107.0,28.99,217.2,77.0,18.46,225.7,71.0,10.16,13.6,5.0,3.67,6.0,0.0,?,0
1.0,197.0,415.0,3564.0,0.0,127.3,80.0,21.64,222.3,115.0,18.9,173.9,95.0,7.83,13.7,5.0,?,?,1.0,0.0,1
7.0,?,415.0,?,0.0,257.3,84.0,43.74,184.8,115.0,15.71,108.9,109.0,4.9,13.5,7.0,3.65,0.0,0.0,?,0
?,99.0,408.0,457.0,0.0,155.3,93.0,26.4,?,95.0,22.58,145.7,67.0,?,12.4,4.0,3.35,0.0,0.0,0.0,0
14.0,103.0,408.0,?,0.0,205.2,74.0,34.88,200.8,97.0,17.07,251.1,94.0,11.3,?,1.0,3.02,1.0,0.0,0.0,0
36.0,51.0,415.0,800.0,0.0,86.4,?,14.69,?,113.0,17.18,113.0,84.0,5.09,11.9,6.0,3.21,2.0,0.0,0.0,0
3.0,165.0,408.0,3565.0,23.0,184.7,63.0,31.4,?,62.0,14.28,176.1,125.0,7.92,8.7,5.0,2.35,1.0,0.0,1.0,0
24.0,128.0,510.0,2030.0,0.0,221.0,109.0,37.57,219.0,107.0,18.62,229.4,113.0,10.32,8.6,5.0,2.32,3.0,0.0,?,0
42.0,70.0,?,3547.0,0.0,?,99.0,21.47,141.6,?,12.04,255.9,96.0,11.52,9.6,2.0,2.59,0.0,0.0,0.0,0
43.0,112.0,510.0,3814.0,0.0,242.1,69.0,41.16,235.2,150.0,19.99,237.7,?,10.7,10.0,5.0,2.7,?,0.0,?,1
43.0,121.0,415.0,1118.0,0.0,86.1,100.0,14.64,259.8,113.0,22.08,148.0,79.0,6.66,9.1,9.0,2.46,2.0,0.0,0.0,0
?,97.0,510.0,1004.0,0.0,120.8,96.0,20.54,169.8,101.0,14.43,194.1,63.0,8.73,11.9,3.0,3.21,4.0,0.0,0.0,1
26.0,116.0,415.0,2958.0,35.0,182.8,122.0,31.08,212.7,119.0,18.08,193.8,103.0,8.72,11.0,2.0,2.97,1.0,0.0,1.0,0
19.0,97.0,510.0,3383.0,0.0,272.8,?,46.38,216.5,113.0,18.4,245.1,67.0,11.03,6.1,8.0,1.65,5.0,1.0,0.0,1
?,99.0,415.0,4612.0,0.0,140.7,88.0,23.92,210.9,98.0,17.93,229.9,125.0,10.35,12.4,4.0,3.35,2.0,0.0,0.0,0
32.0,118.0,510.0,3546.0,0.0,205.2,115.0,?,184.8,137.0,15.71,176.1,115.0,7.92,7.0,?,?,0.0,0.0,0.0,0
19.0,?,408.0,1117.0,0.0,162.0,62.0,27.54,278.1,108.0,23.64,197.5,82.0,8.89,9.1,4.0,2.46,1.0,0.0,0.0,0
?,?,415.0,3491.0,0.0,228.4,113.0,38.83,163.3,103.0,13.88,248.0,114.0,11.16,7.8,6.0,?,1.0,0.0,0.0,0
?,144.0,415.0,2495.0,0.0,150.0,69.0,25.5,?,73.0,24.3,190.6,?,8.58,9.4,?,?,0.0,?,0.0,0
46.0,83.0,510.0,3540.0,37.0,?,117.0,22.63,171.4,89.0,14.57,218.1,92.0,9.81,10.9,4.0,2.94,3.0,0.0,1.0,0
11.0,50.0,408.0,2000.0,40.0,?,127.0,40.07,223.0,126.0,18.96,297.5,116.0,13.39,9.9,?,2.67,2.0,?,1.0,0
13.0,89.0,415.0,2567.0,15.0,274.0,83.0,46.58,192.2,97.0,16.34,125.9,141.0,?,11.9,2.0,3.21,0.0,0.0,1.0,0
9.0,92.0,415.0,1169.0,0.0,201.9,?,34.32,226.8,119.0,19.28,217.5,80.0,9.79,13.7,6.0,3.7,3.0,0.0,0.0,0
16.0,79.0,415.0,2920.0,0.0,177.9,?,30.24,167.3,84.0,14.22,223.7,142.0,10.07,15.2,8.0,4.1,0.0,0.0,0.0,0
40.0,?,408.0,1098.0,?,153.5,94.0,26.1,251.7,118.0,21.39,182.2,99.0,8.2,8.5,6.0,2.3,?,0.0,0.0,0
48.0,63.0,510.0,3532.0,34.0,152.2,119.0,25.87,?,?,19.3,195.7,103.0,8.81,12.3,5.0,3.32,1.0,0.0,?,0
37.0,122.0,?,1119.0,0.0,152.0,86.0,25.84,162.8,?,13.84,?,98.0,7.29,9.3,3.0,2.51,1.0,0.0,0.0,0
14.0,85.0,415.0,352.0,0.0,187.0,95.0,31.79,163.6,136.0,13.91,212.3,105.0,9.55,7.9,2.0,?,2.0,0.0,0.0,0
14.0,98.0,510.0,1244.0,0.0,158.4,71.0,26.93,306.6,66.0,26.06,144.2,93.0,6.49,2.1,4.0,0.57,1.0,1.0,0.0,0
?,136.0,510.0,2502.0,0.0,256.8,?,43.66,230.1,?,19.56,143.6,82.0,6.46,9.1,10.0,2.46,3.0,1.0,0.0,0
28.0,141.0,415.0,2016.0,?,208.5,129.0,35.45,190.3,86.0,16.18,144.7,93.0,6.51,12.0,9.0,?,1.0,0.0,0.0,0
21.0,35.0,408.0,941.0,0.0,149.3,113.0,25.38,242.2,122.0,20.59,?,104.0,?,8.9,6.0,2.4,2.0,0.0,0.0,0
38.0,75.0,510.0,1398.0,?,109.0,88.0,18.53,259.3,120.0,22.04,?,119.0,8.19,?,3.0,3.59,4.0,0.0,?,1
4.0,77.0,510.0,406.0,0.0,175.5,86.0,29.84,205.1,78.0,17.43,245.2,100.0,11.03,17.8,3.0,4.81,4.0,0.0,0.0,0
24.0,87.0,408.0,4552.0,0.0,129.5,104.0,22.02,194.0,133.0,16.49,287.9,65.0,12.96,7.2,7.0,1.94,2.0,0.0,0.0,0
37.0,?,415.0,3356.0,0.0,161.1,99.0,27.39,198.8,81.0,16.9,?,116.0,10.28,10.6,4.0,2.86,1.0,0.0,0.0,0
12.0,93.0,408.0,1890.0,0.0,198.1,93.0,33.68,236.1,?,20.07,?,121.0,5.73,12.6,?,3.4,2.0,0.0,0.0,0
1.0,?,415.0,2386.0,28.0,222.5,134.0,37.83,177.8,?,15.11,194.6,90.0,8.76,9.7,4.0,2.62,2.0,0.0,?,0
36.0,146.0,415.0,423.0,0.0,206.3,151.0,35.07,148.6,89.0,12.63,167.2,91.0,7.52,?,3.0,1.65,1.0,0.0,0.0,0
2.0,57.0,510.0,3423.0,0.0,?,68.0,?,158.0,86.0,13.43,235.5,105.0,10.6,12.7,6.0,3.43,1.0,0.0,0.0,0
5.0,43.0,?,2288.0,0.0,?,114.0,31.42,130.6,131.0,11.1,175.0,69.0,?,8.0,9.0,2.16,?,0.0,0.0,0
43.0,?,510.0,3069.0,0.0,86.1,78.0,14.64,222.7,130.0,18.93,155.0,124.0,6.98,9.0,7.0,2.43,0.0,0.0,0.0,0
?,155.0,408.0,4738.0,0.0,262.4,55.0,44.61,194.6,113.0,16.54,146.5,85.0,?,8.3,6.0,2.24,2.0,0.0,0.0,0
33.0,134.0,408.0,4086.0,0.0,177.1,120.0,30.11,218.1,123.0,18.54,183.8,93.0,8.27,12.7,5.0,3.43,3.0,0.0,0.0,0
5.0,93.0,415.0,1000.0,?,?,104.0,?,205.5,95.0,17.47,182.5,107.0,8.21,9.6,6.0,2.59,2.0,0.0,0.0,0
1.0,111.0,?,202.0,0.0,?,107.0,31.93,246.0,70.0,20.91,175.9,88.0,7.92,10.5,7.0,2.84,0.0,?,0.0,0
15.0,94.0,408.0,3900.0,0.0,?,?,26.84,155.0,?,13.18,189.6,84.0,8.53,8.0,5.0,2.16,4.0,0.0,0.0,1
19.0,61.0,415.0,?,28.0,239.9,110.0,40.78,218.9,87.0,18.61,166.0,46.0,7.47,12.1,4.0,3.27,1.0,?,1.0,0
20.0,?,415.0,4882.0,0.0,106.6,?,18.12,147.4,89.0,12.53,235.8,113.0,10.61,9.6,8.0,2.59,2.0,1.0,0.0,0
21.0,100.0,510.0,1707.0,?,58.8,?,?,219.5,107.0,18.66,?,?,6.85,7.1,3.0,1.92,0.0,0.0,?,0
19.0,121.0,510.0,1516.0,24.0,218.2,88.0,37.09,?,?,29.62,212.6,118.0,9.57,?,7.0,?,3.0,0.0,?,0
18.0,103.0,415.0,1543.0,0.0,222.9,129.0,37.89,205.0,87.0,17.43,141.3,99.0,6.36,9.9,2.0,2.67,1.0,0.0,0.0,0
29.0,67.0,415.0,2744.0,41.0,?,86.0,29.7,?,93.0,13.65,155.3,108.0,6.99,13.4,1.0,3.62,0.0,0.0,1.0,0
23.0,?,415.0,829.0,0.0,240.7,82.0,40.92,269.4,85.0,22.9,187.1,?,8.42,10.1,3.0,2.73,0.0,0.0,0.0,1
1.0,117.0,415.0,4389.0,0.0,198.5,75.0,33.75,179.8,92.0,15.28,234.1,119.0,10.53,?,6.0,2.86,0.0,0.0,0.0,0
28.0,118.0,415.0,83.0,39.0,91.5,125.0,15.56,219.9,113.0,18.69,229.0,99.0,10.31,12.7,8.0,3.43,2.0,0.0,1.0,0
?,162.0,415.0,2013.0,0.0,?,?,25.09,284.1,84.0,24.15,?,87.0,7.66,8.1,7.0,2.19,0.0,?,0.0,1
20.0,119.0,408.0,3897.0,0.0,239.1,88.0,40.65,?,79.0,20.7,230.9,92.0,10.39,10.9,3.0,2.94,3.0,0.0,0.0,1
39.0,85.0,415.0,2794.0,0.0,197.2,97.0,33.52,211.7,115.0,?,210.1,133.0,9.45,8.3,4.0,2.24,4.0,1.0,0.0,0
50.0,81.0,?,?,?,165.2,109.0,28.08,170.6,96.0,14.5,?,74.0,9.23,9.9,4.0,2.67,?,0.0,0.0,0
46.0,138.0,415.0,1418.0,0.0,230.1,107.0,39.12,?,?,18.02,174.9,119.0,7.87,13.2,4.0,3.56,1.0,0.0,0.0,0
49.0,102.0,510.0,371.0,0.0,145.8,59.0,24.79,223.1,109.0,?,219.2,?,9.86,9.8,3.0,2.65,0.0,0.0,0.0,0
22.0,157.0,?,2805.0,28.0,192.6,107.0,32.74,195.5,74.0,16.62,109.7,139.0,4.94,6.8,5.0,1.84,3.0,0.0,1.0,0
12.0,46.0,510.0,2764.0,0.0,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,?,10.2,2.0,2.75,3.0,0.0,0.0,0
20.0,156.0,510.0,715.0,?,81.7,133.0,13.89,242.5,117.0,20.61,203.8,112.0,9.17,12.3,6.0,?,3.0,0.0,0.0,0
32.0,174.0,415.0,686.0,?,239.2,72.0,40.66,188.5,124.0,16.02,105.6,116.0,4.75,?,3.0,2.38,?,0.0,0.0,0
34.0,99.0,415.0,3068.0,0.0,145.6,102.0,24.75,230.9,87.0,19.63,181.5,86.0,8.17,?,7.0,3.08,1.0,?,0.0,0
?,90.0,408.0,3820.0,0.0,?,91.0,10.42,194.4,94.0,16.52,?,80.0,6.44,11.4,9.0,3.08,1.0,0.0,0.0,0
46.0,152.0,415.0,?,0.0,197.1,126.0,33.51,130.1,76.0,11.06,78.1,100.0,?,7.4,4.0,2.0,3.0,0.0,0.0,0
3.0,193.0,415.0,4295.0,0.0,208.1,115.0,35.38,178.0,104.0,15.13,195.9,?,8.82,12.4,9.0,3.35,3.0,?,0.0,0
46.0,165.0,510.0,927.0,0.0,242.9,126.0,41.29,209.8,65.0,17.83,228.4,126.0,10.28,0.0,0.0,0.0,1.0,0.0,0.0,0
45.0,72.0,510.0,3108.0,29.0,139.8,114.0,23.77,?,91.0,11.75,221.0,88.0,9.95,5.5,6.0,1.49,0.0,1.0,1.0,0
25.0,57.0,415.0,3156.0,36.0,244.5,94.0,41.57,161.2,113.0,?,184.3,105.0,8.29,9.7,3.0,2.62,1.0,0.0,1.0,0
24.0,120.0,415.0,3958.0,0.0,79.2,123.0,13.46,212.1,106.0,18.03,224.6,104.0,10.11,10.2,4.0,2.75,3.0,0.0,0.0,0
48.0,74.0,408.0,1893.0,0.0,?,?,30.16,?,104.0,20.43,237.3,133.0,10.68,12.0,3.0,?,?,0.0,0.0,0
3.0,140.0,?,3428.0,0.0,149.8,134.0,25.47,164.4,98.0,?,294.7,124.0,?,8.1,?,2.19,1.0,?,0.0,0
19.0,111.0,415.0,3151.0,0.0,284.4,89.0,48.35,157.0,113.0,13.35,242.8,91.0,10.93,8.4,?,2.27,0.0,0.0,0.0,1
36.0,180.0,415.0,3941.0,0.0,?,121.0,24.4,189.3,111.0,?,?,?,7.87,8.8,5.0,2.38,3.0,0.0,0.0,0
16.0,131.0,510.0,4480.0,0.0,195.6,93.0,33.25,245.0,100.0,20.83,104.7,97.0,4.71,13.2,6.0,3.56,2.0,0.0,0.0,0
15.0,154.0,510.0,3213.0,32.0,192.3,?,32.69,165.3,?,14.05,205.0,74.0,9.23,9.0,1.0,2.43,2.0,0.0,1.0,0
27.0,?,510.0,2478.0,0.0,112.2,95.0,?,209.6,108.0,17.82,260.9,78.0,11.74,13.9,1.0,3.75,0.0,0.0,0.0,1
?,105.0,510.0,1312.0,?,212.0,113.0,?,226.6,128.0,19.26,193.6,114.0,8.71,8.9,?,2.4,3.0,?,0.0,0
35.0,83.0,415.0,2264.0,?,337.4,120.0,57.36,227.4,?,19.33,153.9,114.0,6.93,15.8,7.0,4.27,0.0,0.0,0.0,1
22.0,86.0,510.0,?,41.0,119.0,101.0,20.23,230.0,134.0,?,236.9,58.0,?,9.5,3.0,?,0.0,?,1.0,0
16.0,100.0,415.0,77.0,0.0,156.3,?,26.57,259.4,91.0,22.05,143.7,93.0,6.47,8.3,7.0,2.24,5.0,1.0,0.0,0
8.0,98.0,415.0,12.0,29.0,179.9,97.0,30.58,189.2,89.0,16.08,164.3,76.0,?,12.8,7.0,3.46,3.0,0.0,1.0,0
?,98.0,408.0,1339.0,?,136.1,82.0,23.14,?,118.0,13.29,158.8,83.0,7.15,10.1,5.0,2.73,2.0,0.0,0.0,0
?,57.0,415.0,2170.0,25.0,182.4,92.0,?,214.7,104.0,18.25,174.4,?,7.85,10.1,2.0,2.73,1.0,0.0,1.0,0
8.0,99.0,415.0,4687.0,0.0,254.4,120.0,43.25,159.3,92.0,13.54,264.4,94.0,11.9,?,5.0,1.62,1.0,0.0,0.0,0
?,129.0,415.0,4886.0,0.0,150.0,98.0,25.5,232.4,?,19.75,261.2,123.0,11.75,12.5,?,3.38,?,0.0,0.0,0
14.0,107.0,415.0,3272.0,?,114.3,132.0,19.43,?,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.03,1.0,0.0,1.0,0
31.0,16.0,510.0,1257.0,0.0,228.6,130.0,38.86,208.4,103.0,17.71,195.3,118.0,8.79,?,7.0,3.21,0.0,0.0,0.0,0
5.0,90.0,415.0,2457.0,30.0,168.2,103.0,28.59,220.9,75.0,18.78,224.3,105.0,10.09,8.2,2.0,2.21,0.0,0.0,1.0,0
19.0,142.0,408.0,811.0,0.0,?,?,36.86,187.8,106.0,15.96,138.1,?,6.21,8.3,2.0,2.24,0.0,?,0.0,0
9.0,41.0,415.0,4637.0,41.0,207.3,95.0,35.24,137.3,120.0,11.67,115.7,74.0,5.21,5.9,3.0,1.59,?,0.0,1.0,0
23.0,90.0,408.0,4954.0,?,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,1.0,0.0,0.0,0
43.0,90.0,408.0,?,?,156.7,51.0,26.64,236.5,118.0,?,123.2,111.0,5.54,12.6,6.0,?,2.0,?,1.0,0
47.0,63.0,408.0,780.0,?,?,107.0,35.99,271.7,?,23.09,203.3,108.0,9.15,7.4,7.0,?,0.0,0.0,0.0,0
15.0,100.0,510.0,2089.0,0.0,247.8,117.0,42.13,130.0,95.0,11.05,134.3,125.0,6.04,6.9,?,1.86,1.0,0.0,0.0,0
11.0,70.0,415.0,651.0,0.0,?,91.0,33.54,305.8,81.0,25.99,171.0,?,7.69,6.7,6.0,1.81,1.0,0.0,0.0,0
10.0,136.0,415.0,3833.0,0.0,163.4,?,27.78,249.3,119.0,21.19,249.7,90.0,11.24,9.8,4.0,2.65,7.0,0.0,0.0,0
7.0,112.0,415.0,3494.0,16.0,221.6,110.0,37.67,130.2,123.0,11.07,200.0,?,9.0,11.3,3.0,3.05,1.0,0.0,1.0,0
11.0,24.0,415.0,819.0,0.0,241.9,104.0,41.12,145.2,112.0,12.34,214.5,105.0,9.65,6.6,5.0,1.78,1.0,0.0,0.0,0
13.0,99.0,408.0,3791.0,0.0,190.4,102.0,32.37,?,107.0,13.44,271.5,92.0,12.22,11.2,4.0,3.02,2.0,0.0,0.0,0
?,85.0,?,2907.0,0.0,165.8,96.0,?,190.0,141.0,16.15,?,116.0,6.48,10.9,?,2.94,5.0,0.0,0.0,1
35.0,119.0,415.0,1689.0,35.0,?,92.0,36.91,220.8,134.0,18.77,249.5,93.0,11.23,?,5.0,?,2.0,0.0,1.0,0
45.0,106.0,408.0,2180.0,0.0,165.1,120.0,28.07,290.2,79.0,24.67,250.3,140.0,11.26,8.1,2.0,2.19,0.0,0.0,0.0,0
19.0,104.0,?,2008.0,0.0,285.3,75.0,?,130.8,111.0,11.12,181.8,?,8.18,10.5,2.0,2.84,2.0,0.0,0.0,0
44.0,100.0,408.0,2265.0,0.0,185.0,122.0,31.45,182.5,92.0,15.51,274.9,92.0,12.37,5.1,8.0,1.38,1.0,0.0,0.0,0
36.0,117.0,?,?,0.0,134.7,121.0,22.9,?,83.0,15.3,200.9,104.0,9.04,7.7,3.0,2.08,1.0,?,0.0,0
8.0,95.0,415.0,?,0.0,145.4,?,24.72,334.1,109.0,?,209.8,72.0,9.44,?,2.0,2.38,1.0,0.0,0.0,0
44.0,138.0,?,1389.0,0.0,205.9,?,35.0,?,94.0,21.85,209.0,63.0,9.4,?,8.0,3.27,0.0,0.0,0.0,0
35.0,?,408.0,4934.0,0.0,105.0,150.0,?,?,?,21.39,258.0,93.0,11.61,14.9,5.0,4.02,0.0,0.0,0.0,0
34.0,102.0,408.0,2467.0,48.0,134.0,83.0,22.78,234.3,128.0,19.92,197.3,107.0,8.88,7.8,4.0,?,6.0,?,1.0,1
48.0,92.0,415.0,4969.0,0.0,264.3,91.0,44.93,?,?,13.68,198.6,73.0,?,9.3,5.0,?,0.0,1.0,0.0,0
33.0,113.0,415.0,4989.0,23.0,205.0,101.0,34.85,?,?,?,158.6,59.0,7.14,10.2,5.0,2.75,2.0,0.0,1.0,0
2.0,85.0,415.0,2751.0,0.0,96.7,97.0,16.44,193.8,95.0,16.47,171.7,88.0,7.73,9.7,3.0,?,2.0,0.0,0.0,0
22.0,97.0,408.0,532.0,32.0,168.4,129.0,28.63,225.9,97.0,?,?,95.0,8.63,8.5,7.0,2.3,0.0,0.0,1.0,0
12.0,74.0,408.0,3144.0,0.0,156.3,102.0,26.57,273.1,118.0,23.21,?,113.0,9.71,9.0,4.0,?,3.0,0.0,0.0,0
?,?,510.0,4206.0,0.0,201.3,95.0,34.22,?,66.0,12.99,233.2,101.0,?,7.5,4.0,2.03,1.0,0.0,?,0
47.0,?,510.0,683.0,0.0,160.4,120.0,27.27,285.9,104.0,24.3,182.5,?,8.21,?,4.0,?,3.0,0.0,0.0,0
25.0,?,415.0,2034.0,26.0,177.1,94.0,30.11,?,85.0,17.51,?,95.0,?,6.6,2.0,1.78,2.0,0.0,1.0,0
24.0,142.0,?,4728.0,30.0,154.0,75.0,26.18,165.8,97.0,?,270.0,?,12.15,10.8,5.0,2.92,1.0,0.0,1.0,0
28.0,84.0,415.0,3831.0,33.0,159.1,106.0,27.05,149.8,101.0,12.73,213.4,?,9.6,13.0,18.0,?,1.0,0.0,?,0
5.0,?,415.0,271.0,0.0,211.2,70.0,35.9,252.7,122.0,21.48,225.8,?,10.16,12.3,3.0,?,0.0,0.0,0.0,0
